player_name,game_date,events,pitch_type,release_speed,launch_speed,launch_angle,is_hard_hit,is_barrel,woba_value,woba_denom,xwoba_event_value,estimated_ba_using_speedangle,estimated_slg_using_speedangle
Cody Bellinger,2026-06-26,field_out,FC,87.9,86.7,12.0,0.0,0.0,0.0,1.0,0.698,0.726,0.82
Cody Bellinger,2026-06-26,field_out,CH,86.9,60.9,31.0,0.0,0.0,0.0,1.0,0.501,0.557,0.588
Cody Bellinger,2026-06-27,single,FF,91.0,100.5,12.0,1.0,0.0,0.9,1.0,0.927,0.957,1.178
Cody Bellinger,2026-06-27,walk,FF,92.6,,,,,0.7,1.0,0.697785,,
Cody Bellinger,2026-06-27,walk,SL,88.1,,,,,0.7,1.0,0.697785,,
Cody Bellinger,2026-06-27,field_out,ST,79.8,102.9,19.0,1.0,0.0,0.0,1.0,0.557,0.437,0.898
Cody Bellinger,2026-06-28,field_out,FF,91.6,100.2,42.0,1.0,0.0,0.0,1.0,0.118,0.066,0.226
Cody Bellinger,2026-06-28,strikeout,SI,99.7,,,,,0.0,1.0,0.0,,
Cody Bellinger,2026-06-28,field_out,CH,85.4,100.9,21.0,1.0,0.0,0.0,1.0,0.492,0.38,0.801
Cody Bellinger,2026-06-28,strikeout,CU,81.3,,,,,0.0,1.0,0.0,,
Cody Bellinger,2026-06-29,strikeout,FF,97.9,,,,,0.0,1.0,0.0,,
Cody Bellinger,2026-06-29,field_out,SL,86.2,90.5,80.0,0.0,0.0,0.0,1.0,0.013,0.011,0.018
Cody Bellinger,2026-06-29,field_out,FF,91.9,86.6,-24.0,0.0,0.0,0.0,1.0,0.071,0.079,0.086
Cody Bellinger,2026-06-29,field_out,FF,92.2,89.6,68.0,0.0,0.0,0.0,1.0,0.003,0.003,0.003
Cody Bellinger,2026-07-01,strikeout,FC,90.7,,,,,0.0,1.0,0.0,,
Cody Bellinger,2026-07-01,field_out,CH,87.1,78.3,-3.0,0.0,0.0,0.0,1.0,0.1,0.111,0.124
Cody Bellinger,2026-07-01,field_out,FF,97.8,57.3,-18.0,0.0,0.0,0.0,1.0,0.08,0.082,0.086
Cody Bellinger,2026-07-01,strikeout,CH,89.8,,,,,0.0,1.0,0.0,,
Cody Bellinger,2026-07-01,field_out,CH,87.0,83.7,50.0,0.0,0.0,0.0,1.0,0.027,0.02,0.038
Cody Bellinger,2026-07-03,field_out,ST,81.0,63.5,-16.0,0.0,0.0,0.0,1.0,0.05,0.052,0.067
Cody Bellinger,2026-07-03,field_out,FF,93.7,105.2,15.0,1.0,0.0,0.0,1.0,0.712,0.66,1.016
Cody Bellinger,2026-07-03,field_out,FS,84.6,70.8,-13.0,0.0,0.0,0.0,1.0,0.041,0.046,0.053
Cody Bellinger,2026-07-03,walk,CH,86.1,,,,,0.7,1.0,0.697785,,
Cody Bellinger,2026-07-04,double,CH,86.5,100.5,22.0,1.0,0.0,1.25,1.0,0.555,0.411,0.929
Cody Bellinger,2026-07-04,field_out,FF,95.6,97.3,-4.0,1.0,0.0,0.0,1.0,0.277,0.308,0.346
Cody Bellinger,2026-07-04,field_out,ST,79.0,80.8,38.0,0.0,0.0,0.0,1.0,0.024,0.023,0.036
Cody Bellinger,2026-07-04,field_out,FF,94.2,83.1,38.0,0.0,0.0,0.0,1.0,0.012,0.011,0.02
Cody Bellinger,2026-07-04,strikeout,FF,94.6,,,,,0.0,1.0,0.0,,
Cody Bellinger,2026-07-05,single,FS,88.5,107.3,-21.0,1.0,0.0,0.9,1.0,0.158,0.171,0.181
Cody Bellinger,2026-07-05,field_out,FS,89.6,64.7,-7.0,0.0,0.0,0.0,1.0,0.073,0.079,0.086
Cody Bellinger,2026-07-05,field_out,FF,96.5,96.5,37.0,1.0,0.0,0.0,1.0,0.209,0.109,0.397
Cody Bellinger,2026-07-05,strikeout,FF,95.7,,,,,0.0,1.0,0.0,,
Cody Bellinger,2026-07-06,field_out,FF,94.0,91.2,41.0,0.0,0.0,0.0,1.0,0.017,0.011,0.03
Cody Bellinger,2026-07-06,strikeout,FF,96.6,,,,,0.0,1.0,0.0,,
Cody Bellinger,2026-07-06,strikeout,FF,93.1,,,,,0.0,1.0,0.0,,
Cody Bellinger,2026-07-06,strikeout,ST,88.7,,,,,0.0,1.0,0.0,,
Cody Bellinger,2026-07-07,single,SI,90.7,104.9,11.0,1.0,0.0,0.9,1.0,0.906,0.931,1.159
Cody Bellinger,2026-07-07,strikeout,FF,98.0,,,,,0.0,1.0,0.0,,
Cody Bellinger,2026-07-07,strikeout,ST,84.1,,,,,0.0,1.0,0.0,,
Cody Bellinger,2026-07-07,field_out,FF,90.9,88.7,-11.0,0.0,0.0,0.0,1.0,0.117,0.13,0.151
Cody Bellinger,2026-07-08,field_out,SL,89.7,93.6,29.0,0.0,0.0,0.0,1.0,0.201,0.137,0.355
Cody Bellinger,2026-07-08,strikeout,FF,96.9,,,,,0.0,1.0,0.0,,
Cody Bellinger,2026-07-08,strikeout,CH,88.3,,,,,0.0,1.0,0.0,,
Cody Bellinger,2026-07-08,field_out,FF,97.8,77.0,30.0,0.0,0.0,0.0,1.0,0.187,0.203,0.239
Cody Bellinger,2026-07-09,field_out,FF,93.8,99.0,16.0,1.0,0.0,0.0,1.0,0.623,0.594,0.864
Cody Bellinger,2026-07-09,single,SI,96.6,100.4,-15.0,1.0,0.0,0.9,1.0,0.165,0.177,0.192
Cody Bellinger,2026-07-09,field_out,FF,96.7,88.3,7.0,0.0,0.0,0.0,1.0,0.489,0.52,0.586
Cody Bellinger,2026-07-09,field_out,CH,87.1,63.6,-22.0,0.0,0.0,0.0,1.0,0.051,0.057,0.061
Cody Bellinger,2026-07-09,single,FC,91.0,60.7,-36.0,0.0,0.0,0.9,1.0,0.107,0.114,0.115
Cody Bellinger,2026-07-10,field_out,SI,89.9,79.5,5.0,0.0,0.0,0.0,1.0,0.272,0.284,0.319
Cody Bellinger,2026-07-10,single,FS,84.4,90.6,1.0,0.0,0.0,0.9,1.0,0.362,0.384,0.441
Cody Bellinger,2026-07-10,single,SI,90.3,101.1,7.0,1.0,0.0,0.9,1.0,0.589,0.637,0.707
Cody Bellinger,2026-07-10,field_out,SL,88.4,89.3,28.0,0.0,0.0,0.0,1.0,0.115,0.077,0.192
Cody Bellinger,2026-07-11,field_out,SL,87.8,91.7,5.0,0.0,0.0,0.0,1.0,0.468,0.503,0.572
Cody Bellinger,2026-07-11,field_out,FF,90.4,94.3,10.0,0.0,0.0,0.0,1.0,0.628,0.666,0.754
Cody Bellinger,2026-07-11,field_out,ST,68.1,96.6,40.0,1.0,0.0,0.0,1.0,0.166,0.086,0.312
Cody Bellinger,2026-07-11,double,SL,87.6,89.6,13.0,0.0,0.0,1.25,1.0,0.882,0.917,1.085
Cody Bellinger,2026-07-12,field_out,SI,91.7,103.0,17.0,1.0,0.0,0.0,1.0,0.514,0.429,0.797
Cody Bellinger,2026-07-12,walk,FF,96.4,,,,,0.7,1.0,0.697785,,
Cody Bellinger,2026-07-12,single,CU,85.1,93.2,5.0,0.0,0.0,0.9,1.0,0.521,0.531,0.643
Cody Bellinger,2026-07-12,double,FF,94.8,64.2,31.0,0.0,0.0,1.25,1.0,0.735,0.817,0.853
Cody Bellinger,2026-07-17,field_out,FF,92.2,90.7,41.0,0.0,0.0,0.0,1.0,0.017,0.011,0.03
Cody Bellinger,2026-07-17,strikeout,FS,92.6,,,,,0.0,1.0,0.0,,
Cody Bellinger,2026-07-17,strikeout,FF,100.5,,,,,0.0,1.0,0.0,,
Cody Bellinger,2026-07-17,single,FF,98.9,91.5,15.0,0.0,0.0,0.9,1.0,0.906,0.974,1.103
Cody Bellinger,2026-07-19,field_out,FS,91.7,87.8,28.0,0.0,0.0,0.0,1.0,0.076,0.063,0.128
Cody Bellinger,2026-07-19,strikeout,FF,97.9,,,,,0.0,1.0,0.0,,
Cody Bellinger,2026-07-19,walk,FF,98.4,,,,,0.7,1.0,0.697785,,
Cody Bellinger,2026-07-19,strikeout,FF,96.4,,,,,0.0,1.0,0.0,,
Cody Bellinger,2026-07-19,single,SL,93.2,99.9,9.0,1.0,0.0,0.9,1.0,0.676,0.714,0.822
Cody Bellinger,2026-07-19,strikeout,FF,93.6,,,,,0.0,1.0,0.0,,
Cody Bellinger,2026-07-19,single,FF,94.6,96.1,1.0,1.0,0.0,0.9,1.0,0.443,0.449,0.547
Cody Bellinger,2026-07-20,field_out,FF,89.2,96.5,1.0,1.0,0.0,0.0,1.0,0.357,0.397,0.404
Cody Bellinger,2026-07-20,strikeout,FF,98.8,,,,,0.0,1.0,0.0,,
Cody Bellinger,2026-07-20,single,CU,83.5,93.1,14.0,0.0,0.0,0.9,1.0,0.904,0.969,1.094
Cody Bellinger,2026-07-20,force_out,SL,91.5,90.8,-17.0,0.0,0.0,0.0,1.0,0.12,0.127,0.148
Cody Bellinger,2026-07-22,double,SL,94.1,91.2,12.0,0.0,0.0,1.25,1.0,0.763,0.8,0.915
Cody Bellinger,2026-07-22,walk,FC,89.7,,,,,0.7,1.0,0.697785,,
Cody Bellinger,2026-07-22,field_out,SL,90.9,97.1,32.0,1.0,0.0,0.0,1.0,0.513,0.283,0.941
Cody Bellinger,2026-07-22,single,FF,95.1,102.4,10.0,1.0,0.0,0.9,1.0,0.802,0.834,1.005
Cody Bellinger,2026-07-22,strikeout,ST,83.5,,,,,0.0,1.0,0.0,,
Cody Bellinger,2026-07-22,walk,SL,81.7,,,,,0.7,1.0,0.697785,,
Cody Bellinger,2026-07-22,strikeout,FS,83.7,,,,,0.0,1.0,0.0,,
Cody Bellinger,2026-07-22,strikeout,CU,77.6,,,,,0.0,1.0,0.0,,
Cody Bellinger,2026-07-24,grounded_into_double_play,FC,90.5,66.5,7.0,0.0,0.0,0.0,1.0,0.184,0.204,0.229
Cody Bellinger,2026-07-24,strikeout,ST,85.8,,,,,0.0,1.0,0.0,,
Cody Bellinger,2026-07-24,walk,FF,96.3,,,,,0.7,1.0,0.697785,,
Cody Bellinger,2026-07-24,single,FF,96.8,97.6,-18.0,1.0,0.0,0.9,1.0,0.135,0.149,0.156
Cody Bellinger,2026-07-25,single,FF,99.0,95.5,11.0,1.0,0.0,0.9,1.0,0.804,0.851,0.987
Cody Bellinger,2026-07-25,double,SL,85.0,100.3,16.0,1.0,0.0,1.25,1.0,0.558,0.54,0.779
Cody Bellinger,2026-07-25,field_out,SI,92.7,76.4,51.0,0.0,0.0,0.0,1.0,0.055,0.06,0.079
Cody Bellinger,2026-07-25,field_out,FC,86.4,89.0,26.0,0.0,0.0,0.0,1.0,0.065,0.06,0.114
Matt Olson,2024-03-29,double,SI,98.4,82.2,21.0,0.0,0.0,1.25,1.0,0.742,0.755,0.917
Matt Olson,2024-03-29,double,FF,94.9,101.9,17.0,1.0,0.0,1.25,1.0,0.504,0.453,0.763
Matt Olson,2024-03-29,field_out,FF,94.7,102.6,8.0,1.0,0.0,0.0,1.0,0.61,0.668,0.755
Matt Olson,2024-03-29,double,CH,82.8,89.2,14.0,0.0,0.0,1.25,1.0,0.949,0.971,1.183
Matt Olson,2024-03-29,strikeout,FF,94.7,,,,,0.0,1.0,0.0,,
Matt Olson,2024-03-30,strikeout,FF,97.8,,,,,0.0,1.0,0.0,,
Matt Olson,2024-03-30,grounded_into_double_play,KC,79.3,84.2,-16.0,0.0,0.0,0.0,1.0,0.058,0.064,0.064
Matt Olson,2024-03-30,field_out,SI,99.5,88.5,31.0,0.0,0.0,0.0,1.0,0.066,0.053,0.111
Matt Olson,2024-03-30,home_run,FC,86.0,102.3,47.0,1.0,0.0,2.0,1.0,0.038,0.026,0.08
Matt Olson,2024-03-31,strikeout,FF,93.8,,,,,0.0,1.0,0.0,,
Matt Olson,2024-03-31,field_out,SI,96.7,101.5,49.0,1.0,0.0,0.0,1.0,0.023,0.016,0.047
Matt Olson,2024-03-31,strikeout,FF,93.1,,,,,0.0,1.0,0.0,,
Matt Olson,2024-03-31,strikeout,CH,81.8,,,,,0.0,1.0,0.0,,
Matt Olson,2024-04-01,field_out,FF,90.6,96.5,43.0,1.0,0.0,0.0,1.0,0.037,0.024,0.075
Matt Olson,2024-04-01,field_out,SI,93.3,96.0,37.0,1.0,0.0,0.0,1.0,0.144,0.082,0.28
Matt Olson,2024-04-01,field_out,FF,90.5,77.0,-58.0,0.0,0.0,0.0,1.0,0.249,0.277,0.277
Matt Olson,2024-04-01,single,FC,87.2,92.7,17.0,0.0,0.0,0.9,1.0,0.672,0.679,0.86
Matt Olson,2024-04-01,field_out,SI,95.0,87.8,-29.0,0.0,0.0,0.0,1.0,0.078,0.044,0.044
Matt Olson,2024-04-02,field_out,SL,85.8,75.3,30.0,0.0,0.0,0.0,1.0,0.332,0.368,0.411
Matt Olson,2024-04-02,walk,FF,97.3,,,,,0.7,1.0,0.689131,,
Matt Olson,2024-04-02,field_out,FF,96.9,90.4,44.0,0.0,0.0,0.0,1.0,0.013,0.008,0.022
Matt Olson,2024-04-02,strikeout,FC,89.2,,,,,0.0,1.0,0.0,,
Matt Olson,2024-04-05,hit_by_pitch,SI,91.0,,,,,0.7,1.0,0.720192,,
Matt Olson,2024-04-05,field_out,SL,83.3,71.6,-14.0,0.0,0.0,0.0,1.0,0.049,0.039,0.039
Matt Olson,2024-04-05,field_out,SI,88.9,98.1,7.0,1.0,0.0,0.0,1.0,0.539,0.587,0.662
Matt Olson,2024-04-05,double,FF,95.4,105.2,22.0,1.0,1.0,1.25,1.0,1.2607021276595742,0.697,2.395
Matt Olson,2024-04-05,home_run,CU,78.2,105.1,27.0,1.0,1.0,2.0,1.0,1.6189629629629625,0.811,3.173
Matt Olson,2024-04-06,walk,FF,90.9,,,,,0.7,1.0,0.689131,,
Matt Olson,2024-04-06,single,FF,96.0,103.8,13.0,1.0,0.0,0.9,1.0,0.893,0.876,1.189
Matt Olson,2024-04-06,walk,FF,93.7,,,,,0.7,1.0,0.689131,,
Matt Olson,2024-04-06,double,SI,93.1,101.5,21.0,1.0,0.0,1.25,1.0,0.633625,0.398,1.153
Matt Olson,2024-04-06,field_out,FF,92.5,89.5,70.0,0.0,0.0,0.0,1.0,0.006,0.005,0.009
Matt Olson,2024-04-07,field_out,FF,89.2,87.2,81.0,0.0,0.0,0.0,1.0,0.016,0.011,0.021
Matt Olson,2024-04-07,field_out,CH,90.7,110.7,7.0,1.0,0.0,0.0,1.0,0.725,0.75,0.913
Matt Olson,2024-04-07,home_run,FF,93.3,107.3,24.0,1.0,1.0,2.0,1.0,1.6922499999999998,0.867,3.296
Matt Olson,2024-04-07,strikeout,FF,92.5,,,,,0.0,1.0,0.0,,
Matt Olson,2024-04-08,walk,FS,87.8,,,,,0.7,1.0,0.689131,,
Matt Olson,2024-04-08,strikeout,SI,91.3,,,,,0.0,1.0,0.0,,
Matt Olson,2024-04-08,strikeout,FC,86.3,,,,,0.0,1.0,0.0,,
Matt Olson,2024-04-08,double,FF,94.9,103.6,21.0,1.0,1.0,1.25,1.0,0.9243243243243244,0.552,1.716
Matt Olson,2024-04-08,grounded_into_double_play,SI,95.1,91.2,-38.0,0.0,0.0,0.0,1.0,0.053,0.044,0.044
Matt Olson,2024-04-09,double_play,SI,92.0,110.2,8.0,1.0,0.0,0.0,1.0,0.683,0.742,0.866
Matt Olson,2024-04-09,single,SI,90.8,100.5,16.0,1.0,0.0,0.9,1.0,0.614,0.576,0.863
Matt Olson,2024-04-09,field_out,SI,91.4,80.4,0.0,0.0,0.0,0.0,1.0,0.152,0.169,0.185
Matt Olson,2024-04-09,field_out,FF,97.6,83.4,-14.0,0.0,0.0,0.0,1.0,0.066,0.073,0.073
Matt Olson,2024-04-11,field_out,ST,80.5,81.3,37.0,0.0,0.0,0.0,1.0,0.021,0.018,0.031
Matt Olson,2024-04-11,strikeout,SV,77.3,,,,,0.0,1.0,0.0,,
Matt Olson,2024-04-11,strikeout,ST,81.5,,,,,0.0,1.0,0.0,,
Matt Olson,2024-04-11,triple,SI,90.2,96.2,40.0,1.0,0.0,1.6,1.0,0.103,0.055,0.197
Matt Olson,2024-04-11,strikeout,SV,77.3,,,,,0.0,1.0,0.0,,
Matt Olson,2024-04-12,double,FF,90.2,105.7,24.0,1.0,1.0,1.25,1.0,1.551925373134328,0.803,3.016
Matt Olson,2024-04-12,strikeout,CH,86.0,,,,,0.0,1.0,0.0,,
Matt Olson,2024-04-12,strikeout,FF,93.7,,,,,0.0,1.0,0.0,,
Matt Olson,2024-04-12,walk,FF,93.8,,,,,0.7,1.0,0.689131,,
Matt Olson,2024-04-12,field_out,FC,86.1,94.6,-21.0,0.0,0.0,0.0,1.0,0.147,0.129,0.145
Matt Olson,2024-04-13,field_error,FF,95.6,96.3,-14.0,1.0,0.0,0.9,1.0,0.166,0.174,0.174
Matt Olson,2024-04-13,field_out,FF,95.1,100.8,33.0,1.0,1.0,0.0,1.0,0.9896129032258064,0.499,1.948
Matt Olson,2024-04-13,strikeout,SL,88.7,,,,,0.0,1.0,0.0,,
Matt Olson,2024-04-13,strikeout,SL,88.8,,,,,0.0,1.0,0.0,,
Matt Olson,2024-04-14,single,SI,95.5,104.9,4.0,1.0,0.0,0.9,1.0,0.494,0.547,0.6
Matt Olson,2024-04-14,single,SI,95.1,72.5,31.0,0.0,0.0,0.9,1.0,0.519,0.539,0.625
Matt Olson,2024-04-14,walk,FF,94.9,,,,,0.7,1.0,0.689131,,
Matt Olson,2024-04-14,single,FF,97.7,103.1,6.0,1.0,0.0,0.9,1.0,0.613,0.653,0.741
Matt Olson,2024-04-14,field_out,FF,95.9,95.1,51.0,1.0,0.0,0.0,1.0,0.007,0.005,0.011
Matt Olson,2024-04-15,single,CU,78.0,80.4,15.0,0.0,0.0,0.9,1.0,0.822,0.882,0.975
Matt Olson,2024-04-15,strikeout,SL,87.9,,,,,0.0,1.0,0.0,,
Matt Olson,2024-04-15,strikeout,CH,86.5,,,,,0.0,1.0,0.0,,
Matt Olson,2024-04-15,field_out,FC,89.0,98.7,-23.0,1.0,0.0,0.0,1.0,0.133,0.112,0.112
Matt Olson,2024-04-15,field_out,FF,96.4,104.9,4.0,1.0,0.0,0.0,1.0,0.494,0.547,0.6
Matt Olson,2024-04-16,walk,FF,95.2,,,,,0.7,1.0,0.689131,,
Matt Olson,2024-04-16,field_out,FC,90.3,96.2,56.0,1.0,0.0,0.0,1.0,0.017,0.013,0.026
Matt Olson,2024-04-16,field_out,CH,88.8,75.1,-24.0,0.0,0.0,0.0,1.0,0.052,0.034,0.034
Matt Olson,2024-04-16,strikeout_double_play,FC,91.5,,,,,0.0,1.0,0.0,,
Matt Olson,2024-04-16,walk,CH,88.6,,,,,0.7,1.0,0.689131,,
Matt Olson,2024-04-17,field_error,SL,90.5,98.5,-12.0,1.0,0.0,0.9,1.0,0.209,0.232,0.248
Matt Olson,2024-04-17,strikeout,CU,74.6,,,,,0.0,1.0,0.0,,
Matt Olson,2024-04-17,walk,CU,72.6,,,,,0.7,1.0,0.689131,,
Matt Olson,2024-04-17,field_out,FF,89.8,103.4,1.0,1.0,0.0,0.0,1.0,0.441,0.489,0.512
Matt Olson,2024-04-19,field_out,FF,91.7,78.9,66.0,0.0,0.0,0.0,1.0,0.007,0.008,0.011
Matt Olson,2024-04-19,field_out,FF,92.3,96.6,46.0,1.0,0.0,0.0,1.0,0.017,0.013,0.028
Matt Olson,2024-04-19,walk,SL,84.1,,,,,0.7,1.0,0.689131,,
Matt Olson,2024-04-19,field_out,FF,94.6,113.0,18.0,1.0,1.0,0.0,1.0,1.4646666666666668,0.843,2.753
Matt Olson,2024-04-20,strikeout,FF,96.5,,,,,0.0,1.0,0.0,,
Matt Olson,2024-04-20,sac_fly,FC,91.3,110.2,19.0,1.0,1.0,0.0,1.0,1.328,,
Matt Olson,2024-04-20,walk,FF,94.6,,,,,0.7,1.0,0.689131,,
Matt Olson,2024-04-20,strikeout,FF,97.1,,,,,0.0,1.0,0.0,,
Matt Olson,2024-04-21,strikeout,CH,86.8,,,,,0.0,1.0,0.0,,
Matt Olson,2024-04-21,strikeout,FC,93.6,,,,,0.0,1.0,0.0,,
Matt Olson,2024-04-21,strikeout,FC,88.8,,,,,0.0,1.0,0.0,,
Matt Olson,2024-04-21,strikeout,FF,93.8,,,,,0.0,1.0,0.0,,
Matt Olson,2024-04-22,field_out,CH,87.8,66.4,-44.0,0.0,0.0,0.0,1.0,0.2,0.181,0.181
Matt Olson,2024-04-22,walk,FC,87.1,,,,,0.7,1.0,0.689131,,
Matt Olson,2024-04-22,field_out,SI,94.9,107.9,8.0,1.0,0.0,0.0,1.0,0.657,0.708,0.832
Matt Olson,2024-04-22,field_out,CH,86.9,93.9,22.0,0.0,0.0,0.0,1.0,0.198,0.166,0.314
Matt Olson,2024-04-23,field_out,CH,84.9,89.8,47.0,0.0,0.0,0.0,1.0,0.0,0.001,0.001
Matt Olson,2024-04-23,field_out,CH,86.6,97.1,-22.0,1.0,0.0,0.0,1.0,0.122,0.119,0.119
Matt Olson,2024-04-23,field_out,CH,86.5,97.9,-10.0,1.0,0.0,0.0,1.0,0.2,0.222,0.258
Matt Olson,2024-04-23,field_out,SI,94.7,94.6,41.0,0.0,0.0,0.0,1.0,0.019,0.016,0.043
Matt Olson,2024-04-24,field_out,FF,95.9,94.2,15.0,0.0,0.0,0.0,1.0,0.846,0.874,1.054
Matt Olson,2024-04-24,strikeout,FF,95.0,,,,,0.0,1.0,0.0,,
Matt Olson,2024-04-24,hit_by_pitch,FC,86.8,,,,,0.7,1.0,0.720192,,
Matt Olson,2024-04-24,double,FF,97.6,108.9,13.0,1.0,0.0,1.25,1.0,0.881,0.832,1.224
Matt Olson,2024-04-26,field_out,CH,82.6,103.4,4.0,1.0,0.0,0.0,1.0,0.547,0.584,0.659
Matt Olson,2024-04-26,strikeout,FC,84.8,,,,,0.0,1.0,0.0,,
Matt Olson,2024-04-26,hit_by_pitch,SI,90.7,,,,,0.7,1.0,0.720192,,
Matt Olson,2024-04-26,single,FF,91.3,100.0,0.0,1.0,0.0,0.9,1.0,0.369,0.411,0.443
Matt Olson,2024-04-27,field_out,FC,99.8,94.7,-11.0,0.0,0.0,0.0,1.0,0.148,0.156,0.172
Matt Olson,2024-04-27,field_out,FC,85.5,102.6,44.0,1.0,0.0,0.0,1.0,0.209,0.116,0.407
Matt Olson,2024-04-27,double_play,FF,95.1,69.3,-23.0,0.0,0.0,0.0,1.0,0.065,0.031,0.031
Matt Olson,2024-04-27,field_out,FC,88.1,102.9,6.0,1.0,0.0,0.0,1.0,0.613,0.653,0.741
Matt Olson,2024-04-28,field_out,SI,90.0,106.6,32.0,1.0,1.0,0.0,1.0,1.8062307692307693,0.897,3.552
Matt Olson,2024-04-28,single,SL,88.1,59.3,34.0,0.0,0.0,0.9,1.0,0.405,0.45,0.45
Matt Olson,2024-04-28,strikeout,FF,95.2,,,,,0.0,1.0,0.0,,
Matt Olson,2024-04-28,strikeout,CU,76.9,,,,,0.0,1.0,0.0,,
Matt Olson,2024-04-29,strikeout,FF,95.5,,,,,0.0,1.0,0.0,,
Matt Olson,2024-04-29,field_out,FF,94.2,110.5,-12.0,1.0,0.0,0.0,1.0,0.244,0.271,0.345
Matt Olson,2024-04-29,strikeout,FS,82.8,,,,,0.0,1.0,0.0,,
Matt Olson,2024-04-30,field_out,FF,94.9,105.2,23.0,1.0,1.0,0.0,1.0,1.232761904761905,0.67,2.357
Matt Olson,2024-04-30,walk,FF,96.9,,,,,0.7,1.0,0.689131,,
Matt Olson,2024-04-30,field_out,FF,96.1,80.8,64.0,0.0,0.0,0.0,1.0,0.013,0.013,0.018
Matt Olson,2024-05-01,single,FF,94.8,98.5,14.0,1.0,0.0,0.9,1.0,0.843,0.858,1.081
Matt Olson,2024-05-01,field_out,ST,79.5,101.5,6.0,1.0,0.0,0.0,1.0,0.601,0.655,0.71
Matt Olson,2024-05-01,strikeout,SL,83.2,,,,,0.0,1.0,0.0,,
Matt Olson,2024-05-01,walk,SL,82.6,,,,,0.7,1.0,0.689131,,
Matt Olson,2024-05-03,field_out,CH,85.4,86.8,63.0,0.0,0.0,0.0,1.0,0.007,0.008,0.008
Matt Olson,2024-05-03,strikeout,CH,87.8,,,,,0.0,1.0,0.0,,
Matt Olson,2024-05-03,field_out,FC,94.2,98.2,-42.0,1.0,0.0,0.0,1.0,0.059,0.064,0.064
Matt Olson,2024-05-03,field_out,FF,94.4,100.0,3.0,1.0,0.0,0.0,1.0,0.477,0.513,0.578
Matt Olson,2024-05-04,walk,FF,94.4,,,,,0.7,1.0,0.689131,,
Matt Olson,2024-05-04,walk,FF,96.9,,,,,0.7,1.0,0.689131,,
Matt Olson,2024-05-04,field_out,FF,96.4,75.4,44.0,0.0,0.0,0.0,1.0,0.141,0.134,0.178
Matt Olson,2024-05-04,strikeout,FF,96.5,,,,,0.0,1.0,0.0,,
Matt Olson,2024-05-05,field_out,FC,93.5,106.7,-9.0,1.0,0.0,0.0,1.0,0.274,0.305,0.321
Matt Olson,2024-05-05,field_out,FF,92.6,93.1,36.0,0.0,0.0,0.0,1.0,0.108,0.061,0.191
Matt Olson,2024-05-05,field_out,FF,94.5,90.3,54.0,0.0,0.0,0.0,1.0,0.009,0.008,0.011
Matt Olson,2024-05-05,single,FF,92.8,113.9,13.0,1.0,1.0,0.9,1.0,0.859,0.779,1.265
Matt Olson,2024-05-07,strikeout,FC,91.4,,,,,0.0,1.0,0.0,,
Matt Olson,2024-05-07,strikeout,FC,90.3,,,,,0.0,1.0,0.0,,
Matt Olson,2024-05-07,field_out,FF,92.0,87.5,45.0,0.0,0.0,0.0,1.0,0.0,0.001,0.001
Matt Olson,2024-05-07,single,FF,92.8,105.8,8.0,1.0,0.0,0.9,1.0,0.669,0.718,0.832
Matt Olson,2024-05-08,field_out,FC,91.1,93.3,23.0,0.0,0.0,0.0,1.0,0.181,0.158,0.287
Matt Olson,2024-05-08,field_out,FC,89.9,66.1,72.0,0.0,0.0,0.0,1.0,0.002,0.003,0.003
Matt Olson,2024-05-08,field_out,FC,92.9,102.7,63.0,1.0,0.0,0.0,1.0,0.005,0.005,0.009
Matt Olson,2024-05-08,single,FC,87.9,41.5,-51.0,0.0,0.0,0.9,1.0,0.287,0.244,0.244
Matt Olson,2024-05-10,field_out,SI,92.1,89.8,68.0,0.0,0.0,0.0,1.0,0.005,0.005,0.007
Matt Olson,2024-05-10,home_run,SI,89.5,108.5,20.0,1.0,1.0,2.0,1.0,1.3296944444444447,0.745,2.509
Matt Olson,2024-05-10,field_out,SV,77.1,97.4,58.0,1.0,0.0,0.0,1.0,0.016,0.013,0.024
Matt Olson,2024-05-10,field_out,SI,91.4,84.2,10.0,0.0,0.0,0.0,1.0,0.438,0.487,0.493
Matt Olson,2024-05-11,strikeout,FF,95.0,,,,,0.0,1.0,0.0,,
Matt Olson,2024-05-11,strikeout,FF,96.0,,,,,0.0,1.0,0.0,,
Matt Olson,2024-05-11,strikeout,FF,93.9,,,,,0.0,1.0,0.0,,
Matt Olson,2024-05-11,strikeout,FF,94.1,,,,,0.0,1.0,0.0,,
Matt Olson,2024-05-12,hit_by_pitch,FF,94.9,,,,,0.7,1.0,0.720192,,
Matt Olson,2024-05-12,field_out,SI,92.8,102.5,24.0,1.0,1.0,0.0,1.0,1.1985087719298244,0.656,2.292
Matt Olson,2024-05-12,walk,FC,92.1,,,,,0.7,1.0,0.689131,,
Matt Olson,2024-05-12,single,FF,97.2,97.3,11.0,1.0,0.0,0.9,1.0,0.819,0.868,1.019
Matt Olson,2024-05-13,single,FF,91.9,110.2,14.0,1.0,1.0,0.9,1.0,0.794,0.737,1.161
Matt Olson,2024-05-13,field_out,FF,93.3,100.9,26.0,1.0,1.0,0.0,1.0,1.058638888888889,0.568,2.043
